term,label
里急后重（tenesmus）为临床常见症状之一,internal
重者可发生内陷。类似于西医学化脓性腮腺炎。,internal
重者属肾。治宜健脾补肾,internal
重者称腰膝痿弱。多因肝肾亏损,internal
长期活动造成体内能源物质（如肌糖元）消耗殆尽,internal
闭塞心窍,internal
闭塞清阳所致眩晕。见《医学正传·眩运》。《杂病源流犀烛·头痛源流》：“风痰闭壅眩晕,internal
阳热内盛,internal
阳痿多因命门火衰或心脾受损或恐惧伤肾所致。,internal
阴不足则先热后寒。”其病机是邪入半表半里,internal
阴气在内,internal
降火豁痰以治其标。同时,internal
需要助产或剖宫产结束分娩的情况。临床上的表现是分娩过程缓慢,internal
非别有五种之痰。”,internal
非别有此五种之痰。”,internal
须发早白是一种疾病。在中医学则认为发须早白主要有以下列三种主要原因：肾阴亏损致白发,internal
顽痰。”详见郁痰,internal
预防接种和慢性小腿溃疡均可能导致此病。致病菌可潜伏于淋巴管内,internal
颅内占位病变,internal
颅内感染,internal
颏部等都有结节,internal
风和热相结合的病邪,internal
风湿免疫病,internal
风湿热,internal
风痛风痛是中医的风湿痹痛,internal
风痰,internal
食内阻,internal
食物或水饮自口腔吐出,internal
食积,internal
食积内阻所致者。《䱐溪陆氏医述·病症辨异》：“少气者,internal
饮凝成痰”,internal
饮食积滞证,internal
骨折是指骨结构的连续性完全或部分断裂。多见于儿童及老年人,internal
鸡内金,internal
“疫咳”。顿咳好发于冬春季节,external
“癣”都是皮肤表面的疾病,external
“脑渊”之称。多因外感风热邪毒,external
一些20～30岁的年轻人也出现心肌缺血的表现。,external
三曰燥邪伤肝。戴复庵云：目赤无非血雍肝经所致,external
下腹坠痛是妇科疾病就诊的常见主诉。疼痛往往可以表现出相应的病情,external
下颌及手指关节最易发生脱位。关节脱位的表现,external
不完全性瘫痪和全瘫。轻瘫：表现为肌力减弱,external
不易排出的表现。干咳是临床肺部疾病常见症状之一,external
不能顺利地表达出来,external
与月经周期相关为主要表现的乳腺组织的良性增生性疾病。一年四季均可发生。好发于30—50岁妇女,external
中医病证名。多由外感寒邪,external
中医认为这是体质差的表现。此外,external
中暑是指长时间暴露在高温环境中,external
临床上可通过其所表现的证候来确定,external
临床表现为发热重,external
为开放性粉刺（堵塞毛孔的皮脂的表层直接暴露在外面,external
主要表现为上腹部的特殊不适感,external
主要表现为呕血,external
主要表现为大便困难,external
主要表现为情绪低落,external
主要表现为无相应的外界声源或电刺激,external
也可能是疾病的一种表现。目前发生的机制不是完全清楚,external
也称抽搐。表现为阵发性四肢和面部肌肉抽动,external
人上火之后临床症状表现为：目赤肿痛,external
从组织学表现看：是乳腺组织增生及退行性变,external
从而导致盆腔炎性包块发生。患者常先有急性输卵管炎的临床表现,external
代谢物积累学说和能源耗尽学说较有代表性。中枢学说认为,external
以一侧或两侧胁肋部疼痛为主要表现的病证,external
以五脏虚证为主要临床表现的多种慢性虚弱症候的总称。,external
以咳嗽经久不愈为主要表现的疾病,external
以小腿肌肉的抽搐拘挛为主要表现。,external
以痰质清稀色白的痰为特征。如由外感风寒而致病的,external
以胃脘及腹部疼痛为主要表现的疾病。,external
以致气血凝滞而成。其包括了体表上的肿疡及溃疡,external
以过度睡眠为主要临床表现。患者处于熟睡状态,external
以鼻腔干燥为主要表现的鼻部疾患。西医学的干燥性鼻炎可参考本篇进行辨证施治。,external
伤风是由风邪侵袭人体引起的常见外感热病。一年四季均可发生。尤以冬春两季为多见。临床以头痛,external
似喘而无声的表现。患者多伴有呼吸系统或心血管系统疾病。治疗需针对原发病。若气短引起呼吸困难,external
但排便不畅为主要表现的病证。,external
但青春期后往往能自然减轻或痊愈。临床表现以好发于面部的粉刺,external
体表与深部组织相通,external
偏身麻木等为主要表现的脑神疾病。并具有起病急,external
停止刺激后即进入熟睡状态。此为意识障碍的一种表现。此外,external
其临床主要表现为呕血和（或）黑粪,external
其发生是由于胆红素代谢障碍而引起血清内胆红素浓度升高所致。临床上表现为巩膜,external
其质或稠或稀的表现。,external
出现一系列功能障碍的临床综合征。表现为椎节失稳,external
包括多种出汗表现。,external
即暑热挟湿。以胸脘痞闷,external
即胸腰段及腰骶部两个解剖区。但在临床上由于其表现及治疗原则基本相似,external
压之无痛为临床特点。临床表现与西医学的慢性胃炎（包括浅表性胃炎和萎缩性胃炎）,external
又称“风热眼”,external
反复发作性的黎明之时的腹泻。主要表现为每至黎明前五更时分开始出现脘腹作痛或不痛,external
发生于体表,external
受到刺激时容易发生疼痛或剧烈疼痛。表现为刺痛,external
口角流涎为主要表现的中风后遗症。,external
古称膏粱病。表现为痛风,external
可以表现为远记忆力和近记忆力的减退。主要见于脑器质性精神障碍。脑器质性损害患者最早出现的是近记忆力的减退,external
可伴恶风寒。,external
可能影响嗅觉。临床表现为嗅觉减退,external
后天失养及外感内伤等多种原因引起的,external
吞咽不利等为主要临床表现的疾病。,external
咳喘是肺病的主要症状。咳喘的病因有外感内伤之别,external
喘息不得卧为主要表现的一种疾病,external
因其在睑结膜表面形成粗糙不平的外观,external
因外感而喘咯咳唾者 《泰定养生主论》 “热痰者,external
因感受风邪或风热怫郁而发的病证。《泰定养生主论》：“风痰者,external
因风热客于肠胃或湿热蕴积肠胃,external
复感风寒外邪,external
外感热邪,external
外感风热所致。中医认为,external
多发性脓肿为表现的全身感染性疾病。其特点是漫肿疼痛,external
多属外感风寒,external
多种疾病导致的女性体内病理生理变化的外在表现,external
多表明呼吸系统,external
多表现以头面,external
多见于免疫力低下的儿童及老人,external
大致涉及因感受风寒引起发作的偏头痛,external
大部分指的是风湿病,external
头昏是脑神经失调的一种表现。具体原因可能是血液循环不畅,external
如临床表现突出而其他症状不明显,external
如内蕴暑湿而外感风寒,external
如暑湿弥漫三焦,external
宫颈癌等其他疾病引起。临床表现常见白带增多,external
尿液浑浊不清的表现。,external
属非特异性疲惫感觉。表现为自觉疲劳,external
常伴有外感或内伤症状。引起腰痛的原因很多,external
常常表现为自我评价过高,external
常表现为嗳吐酸腐之气,external
常表现为胃脘胀闷,external
并排除颅内感染及其它导致惊厥的器质性或代谢性疾病。主要表现为突然发生的全身或局部肌群的强直性或阵挛性抽搐,external
并有头晕健忘等症为主要表现。,external
幼年类风湿症等。,external
当今大城市职业妇女中50%-70%都有不同程度的乳腺增生。乳腺增生症常表现为乳房疼痛和乳腺摸到结节,external
往往为某些疾病的特殊表现。,external
心肌急剧的暂时缺血与缺氧所引起的以发作性胸痛或胸部不适为主要表现的临床综合征。心绞痛是心脏缺血反射到身体表面所感觉的疼痛,external
性欲减退（sexual hypoactivity）是以性生活接应能力和初始性行为水平皆降低为特征的一种状态。表现为性欲望,external
恶风寒,external
或呕不能食者。常见于疫痢,external
或因为内容繁杂而看得目眩头晕。许多疾病过程中会有眼花表现。治疗宜针对原发病进行,external
或因风热怫郁而然也。此皆素抱痰疾者,external
或外感风热,external
或风寒侵袭,external
抽搐是不随意运动的表现,external
指伤口或疮口表面上由血小板和纤维蛋白凝结而成的块状物,external
指周围白细胞计数持续下降所引起的一组症状。典型表现为头晕,external
指正气虚而兼有内寒的症候。表面为食欲不振,external
指热病过程中发于肌表的斑和疹两种证候。见《伤寒九十论·发斑证》。斑和疹虽系两证,external
指生物体表面或内部组织中圆形的小突起。耻骨,external
搏动样头痛为主要表现,external
故“恶寒”常为临床诊断和鉴别外感表证的重要指征。,external
故名。临床表现：大便前出血如注,external
故名鼓胀。根据本病的临床表现,external
文字的表达和理解能力的临床症候群。失语症不包括由于意识障碍和普通的智力减退造成的语言症状,external
日常表示病程较长,external
昏迷为主要表现,external
是一种发于皮肤有传染性的化脓性皮肤病。其临床特点是皮损主要表现为浅在性脓疱和脓痂,external
是一种因人体免疫力差,external
是以面部表情肌群运动功能障碍为主要特征的一种疾病。它是一种常见病,external
是因外感或内伤,external
是多种疾病的临床表现。主要表现为膝,external
是指外感热邪入血中,external
是指牙龈自发性的或由于轻微刺激引起的少量流血。轻者表现为仅在吮吸,external
是疾病进展过程中的重要临床表现,external
是精神障碍的常见表现。,external
普遍的临床症状均可表现关节疼痛（arthralgia）。任何原因导致的关节炎,external
暑,external
暑湿,external
暑湿俱盛之时,external
暑湿易于困遏脾气,external
有时在睑结膜表面形成一层灰白色假膜,external
本病是一组以脑部缺血及出血性损伤症状为主要临床表现的疾病,external
气郁化火而寻致胃阴耗伤。其主要临床表现是：胃部隐痛,external
水肿可表现为局部性或全身性,external
燥咳是病名。是因肺虚液少或燥邪伤肺所致的咳嗽。其证咳嗽痰少,external
牙龈（gingiva）是指覆盖于牙槽突表面和牙颈部周围的口腔黏膜上皮及其下方的结缔组织。牙龈肿痛主要是牙龈有炎症而表现出的一种症状,external
现代医学相当于风湿性,external
甚则不能自主为主要临床表现的一种心脏常见病证。,external
甚则咯吐脓血痰为主要临床表现的一种病证。,external
甚则手足动作及行为举止躁动不宁的表现。语出《易·系辞下》“躁人之辞多” 唐 孔颖达 疏：“以其烦躁,external
甚至不能发出声音的症状。祖国医学称“暴喑”。多由风寒或风热火毒等邪犯喉,external
甚至关节肿大灼热为主要临床表现。属于中医学“痹证”的范畴,external
甚至关节肿大灼热为主要临床表现的病证。,external
甚至如线的脉。脉细表示虚证,external
由于剧烈或持续的精神紧张性刺激直接引起的。其临床表现的主要内容与精神创伤密切相关,external
